,date,symbol,region,open,high,low,close,volume,updatedt,close_start_1,trendline_lambda_1,trendchanges_lambda_1,agg_orig_index_lambda_1,agg_trendlinevalue_lambda_1,agg_diffdate_lambda_1,agg_slope_until_lambda_1,agg_slopechange_lambda_1,agg_buy_lambda_1,agg_sell_lambda_1
18,2023-04-28 13:30:00,ACWI,US,91.73999786376953,92.58999633789062,91.69999694824219,92.58999633789062,1619600.0,2024-04-25 09:24:46.597253,1.009815616452399,1.0027625987243964,False,,,,,,,
19,2023-05-01 13:30:00,ACWI,US,92.55999755859375,92.8499984741211,92.43000030517578,92.47000122070312,923000.0,2024-04-25 09:24:46.597253,1.0085069119699863,1.0032493534781832,False,,,,,,,
20,2023-05-02 13:30:00,ACWI,US,92.12999725341797,92.12999725341797,90.83999633789062,91.43000030517578,1313600.0,2024-04-25 09:24:46.597253,0.9971643349404792,1.0037361084746994,False,,,,,,,
21,2023-05-03 13:30:00,ACWI,US,91.55999755859375,92.13999938964844,91.05999755859375,91.0999984741211,3964000.0,2024-04-25 09:24:46.597253,0.9935652311966924,1.004222863773762,False,,,,,,,
22,2023-05-04 13:30:00,ACWI,US,91.0199966430664,91.11000061035156,90.5,90.7699966430664,2789300.0,2024-04-25 09:24:46.597253,0.9899661274529056,1.004709619448772,False,,,,,,,
23,2023-05-05 13:30:00,ACWI,US,91.45999908447266,92.5,91.43000030517578,92.30999755859375,3620000.0,2024-04-25 09:24:46.597253,1.0067618617153349,1.0051963755802635,False,,,,,,,
24,2023-05-08 13:30:00,ACWI,US,92.48999786376953,92.48999786376953,92.08999633789062,92.3499984741211,1866500.0,2024-04-25 09:24:46.597253,1.0071981242789976,1.0056831322369744,False,,,,,,,
25,2023-05-09 13:30:00,ACWI,US,91.80999755859375,92.1500015258789,91.75,91.95999908447266,1514800.0,2024-04-25 09:24:46.597253,1.0029446682940044,1.0061698895154014,False,,,,,,,
26,2023-05-10 13:30:00,ACWI,US,92.36000061035156,92.47000122070312,91.44000244140625,92.19000244140625,6397000.0,2024-04-25 09:24:46.597253,1.0054531572329222,1.0066566475589822,False,,,,,,,
27,2023-05-11 13:30:00,ACWI,US,91.83999633789062,91.98999786376953,91.43000030517578,91.95999908447266,3497500.0,2024-04-25 09:24:46.597253,1.0029446682940044,1.0071434065572569,False,,,,,,,
28,2023-05-12 13:30:00,ACWI,US,92.08000183105469,92.12000274658203,91.26000213623047,91.69999694824219,1265300.0,2024-04-25 09:24:46.597253,1.0001090032344837,1.0076301667957395,False,,,,,,,
29,2023-05-15 13:30:00,ACWI,US,91.94000244140625,92.37999725341797,91.69999694824219,92.33000183105469,2903900.0,2024-04-25 09:24:46.597253,1.0069800346014541,1.0081169286776703,False,,,,,,,
30,2023-05-16 13:30:00,ACWI,US,91.97000122070312,92.13999938964844,91.58000183105469,91.58999633789062,3550100.0,2024-04-25 09:24:46.597253,0.9989093019865548,1.0086036926274455,False,,,,,,,
31,2023-05-17 13:30:00,ACWI,US,91.88999938964844,92.55000305175781,91.55000305175781,92.44999694824219,2749100.0,2024-04-25 09:24:46.597253,1.0082887390838668,1.009090459280816,False,,,,,,,
32,2023-05-18 13:30:00,ACWI,US,92.33999633789062,92.98999786376953,92.18000030517578,92.91000366210938,4237500.0,2024-04-25 09:24:46.597253,1.0133057169617021,1.0095772287803895,False,,,,,,,
33,2023-05-19 13:30:00,ACWI,US,93.13999938964844,93.29000091552734,92.73999786376953,92.97000122070312,1884100.0,2024-04-25 09:24:46.597253,1.0139600692029085,1.0100640012062687,False,,,,,,,
34,2023-05-22 13:30:00,ACWI,US,93.0999984741211,93.37999725341797,92.87999725341797,93.11000061035156,1831400.0,2024-04-25 09:24:46.597253,1.0154869465714405,1.010550777012359,False,,,,,,,
35,2023-05-23 13:30:00,ACWI,US,92.62999725341797,92.75,91.91000366210938,91.94000244140625,3814000.0,2024-04-25 09:24:46.597253,1.002726578616461,1.0110375575746193,True,35.0,1.0110375575746193,-62 days +00:00:00,0.017036529386502575,0.03598201725435268,False,False
36,2023-05-24 13:30:00,ACWI,US,91.41999816894531,91.41999816894531,90.91000366210938,91.08999633789062,1917200.0,2024-04-25 09:24:46.597253,0.9934561447536328,1.0115243537680774,False,,,,,,,
37,2023-05-25 13:30:00,ACWI,US,91.58999633789062,91.72000122070312,91.06999969482422,91.45999908447266,1838200.0,2024-04-25 09:24:46.597253,0.9974915110610824,1.012775097346891,False,,,,,,,
38,2023-05-26 13:30:00,ACWI,US,91.73999786376953,92.79000091552734,91.73999786376953,92.66000366210938,2216500.0,2024-04-25 09:24:46.597253,1.010579138345241,1.0140258478389201,False,,,,,,,
39,2023-05-30 13:30:00,ACWI,US,92.87000274658203,92.91999816894531,92.0,92.27999877929688,4063500.0,2024-04-25 09:24:46.597253,1.0064346855947317,1.0152766006577791,False,,,,,,,
40,2023-05-31 13:30:00,ACWI,US,91.68000030517578,91.87999725341797,91.16999816894531,91.62000274658203,2274600.0,2024-04-25 09:24:46.597253,0.9992365613157339,1.0165273548498035,False,,,,,,,
41,2023-06-01 13:30:00,ACWI,US,91.7699966430664,92.91000366210938,91.63999938964844,92.70999908447266,5391900.0,2024-04-25 09:24:46.597253,1.0111244041433876,1.0177781099413978,False,,,,,,,
42,2023-06-02 13:30:00,ACWI,US,93.63999938964844,94.26000213623047,93.48999786376953,94.08999633789062,5408800.0,2024-04-25 09:24:46.597253,1.0261750881511653,1.0190288656269297,False,,,,,,,
43,2023-06-05 13:30:00,ACWI,US,94.12000274658203,94.27999877929688,93.70999908447266,93.83999633789062,4295300.0,2024-04-25 09:24:46.597253,1.0234485095347043,1.0202796217329257,False,,,,,,,
44,2023-06-06 13:30:00,ACWI,US,93.81999969482422,94.37000274658203,93.72000122070312,94.29000091552734,5434000.0,2024-04-25 09:24:46.597253,1.0283564009694797,1.0215303781658487,False,,,,,,,
45,2023-06-07 13:30:00,ACWI,US,93.33999633789062,93.58000183105469,92.76000213623047,92.83999633789062,8882900.0,2024-04-25 09:24:46.597253,1.01254219506886,1.0227811348645655,False,,,,,,,
46,2023-06-08 13:30:00,ACWI,US,92.94999694824219,93.61000061035156,92.83999633789062,93.51000213623047,3750500.0,2024-04-25 09:24:46.597253,1.0198494889994933,1.0240318917883842,False,,,,,,,
47,2023-06-09 13:30:00,ACWI,US,93.69000244140625,94.02999877929688,93.44999694824219,93.63999938964844,3250700.0,2024-04-25 09:24:46.597253,1.0212672799249658,1.0252826488973605,False,,,,,,,
48,2023-06-12 13:30:00,ACWI,US,93.87999725341797,94.33000183105469,93.70999908447266,94.31999969482422,3086600.0,2024-04-25 09:24:46.597253,1.0286835770900828,1.0265334061567621,False,,,,,,,
49,2023-06-13 13:30:00,ACWI,US,94.9000015258789,95.20999908447266,94.72000122070312,95.05000305175781,4370100.0,2024-04-25 09:24:46.597253,1.0366452232619225,1.0277841635363134,False,,,,,,,
50,2023-06-14 13:30:00,ACWI,US,95.29000091552734,95.66000366210938,94.56999969482422,95.27999877929688,1349400.0,2024-04-25 09:24:46.597253,1.0391536289922643,1.0290349210113792,False,,,,,,,
51,2023-06-15 13:30:00,ACWI,US,95.23999786376953,96.55999755859375,95.16000366210938,96.36000061035156,2295700.0,2024-04-25 09:24:46.597253,1.0509324685854342,1.0302856785633394,False,,,,,,,
52,2023-06-16 13:30:00,ACWI,US,96.80999755859375,96.80999755859375,96.0,96.08000183105469,2292300.0,2024-04-25 09:24:46.597253,1.04787871384837,1.0315364361785497,False,,,,,,,
53,2023-06-20 13:30:00,ACWI,US,95.37999725341797,95.5,94.8499984741211,95.19999694824219,4809700.0,2024-04-25 09:24:46.597253,1.0382811038649384,1.0327871938507638,False,,,,,,,
54,2023-06-21 13:30:00,ACWI,US,94.93000030517578,95.23999786376953,94.69000244140625,94.87000274658203,2768500.0,2024-04-25 09:24:46.597253,1.0346820833297277,1.0340379515791944,False,,,,,,,
55,2023-06-22 13:30:00,ACWI,US,94.5199966430664,94.9000015258789,94.4000015258789,94.88999938964844,1609700.0,2024-04-25 09:24:46.597253,1.034900173007271,1.0352887093648817,False,,,,,,,
56,2023-06-23 13:30:00,ACWI,US,93.80000305175781,94.20999908447266,93.76000213623047,93.91000366210938,1995200.0,2024-04-25 09:24:46.597253,1.0242120314275462,1.0365394672092099,False,,,,,,,
57,2023-06-26 13:30:00,ACWI,US,93.94999694824219,94.26000213623047,93.7300033569336,93.75,1824500.0,2024-04-25 09:24:46.597253,1.0224669811728948,1.0377902251134141,False,,,,,,,
58,2023-06-27 13:30:00,ACWI,US,94.06999969482422,94.81999969482422,93.87999725341797,94.73999786376953,2984900.0,2024-04-25 09:24:46.597253,1.0332642091956792,1.0390409830746947,False,,,,,,,
59,2023-06-28 13:30:00,ACWI,US,94.5,94.91999816894531,94.36000061035156,94.7300033569336,1317500.0,2024-04-25 09:24:46.597253,1.0331552059611955,1.0402917410854675,False,,,,,,,
60,2023-06-29 13:30:00,ACWI,US,94.5199966430664,94.88999938964844,94.43000030517578,94.88999938964844,1937300.0,2024-04-25 09:24:46.597253,1.034900173007271,1.041542499136728,False,,,,,,,
61,2023-06-29 20:00:05,ACWI,US,94.5199966430664,94.88999938964844,94.43000030517578,94.88999938964844,1829329.0,2023-06-29 23:46:00.911335,1.034900173007271,1.0427932572181327,False,,,,,,,
62,2023-06-30 13:30:00,ACWI,US,95.66000366210938,96.08999633789062,95.58999633789062,95.94000244140625,2247800.0,2024-04-25 09:24:46.597253,1.0463518364798379,1.044044015317995,False,,,,,,,
63,2023-07-03 13:30:00,ACWI,US,96.0199966430664,96.22000122070312,95.97000122070312,96.16999816894531,1508900.0,2024-04-25 09:24:46.597253,1.0488602422101796,1.0452947734229252,False,,,,,,,
64,2023-07-05 13:30:00,ACWI,US,95.68000030517578,95.8499984741211,95.52999877929688,95.69999694824219,3163500.0,2024-04-25 09:24:46.597253,1.0437342610978606,1.04654553152038,False,,,,,,,
65,2023-07-06 13:30:00,ACWI,US,94.62000274658203,94.66000366210938,93.9800033569336,94.5199966430664,2127100.0,2024-04-25 09:24:46.597253,1.0308648066998214,1.0477962895989217,False,,,,,,,
66,2023-07-07 13:30:00,ACWI,US,94.4800033569336,95.41999816894531,94.44000244140625,94.70999908447266,949000.0,2024-04-25 09:24:46.597253,1.032937033075076,1.0490470476461287,False,,,,,,,
67,2023-07-10 13:30:00,ACWI,US,94.56999969482422,94.97000122070312,94.56999969482422,94.94999694824219,1066400.0,2024-04-25 09:24:46.597253,1.0355545252484775,1.0502978056440766,False,,,,,,,
68,2023-07-11 13:30:00,ACWI,US,95.26000213623047,95.7699966430664,95.0199966430664,95.69999694824219,725200.0,2024-04-25 09:24:46.597253,1.0437342610978606,1.0515485635677795,False,,,,,,,
69,2023-07-12 13:30:00,ACWI,US,96.7699966430664,97.04000091552734,96.62000274658203,96.8499984741211,3326100.0,2024-04-25 09:24:46.597253,1.0562765393752966,1.0527993213821285,False,,,,,,,
70,2023-07-13 13:30:00,ACWI,US,97.54000091552734,98.08999633789062,97.4800033569336,97.94999694824219,1997500.0,2024-04-25 09:24:46.597253,1.06827346864601,1.0540500790376794,False,,,,,,,
71,2023-07-14 13:30:00,ACWI,US,98.04000091552734,98.0999984741211,97.56999969482422,97.68000030517578,2875800.0,2024-04-25 09:24:46.597253,1.0653288003520056,1.0553008364656944,False,,,,,,,
72,2023-07-17 13:30:00,ACWI,US,97.54000091552734,98.0999984741211,97.45999908447266,97.93000030517578,4090700.0,2024-04-25 09:24:46.597253,1.0680553789684666,1.0565515935731615,False,,,,,,,
73,2023-07-18 13:30:00,ACWI,US,97.8499984741211,98.56999969482422,97.75,98.4800033569336,3427400.0,2024-04-25 09:24:46.597253,1.0740538852081112,1.0578023502183513,False,,,,,,,
74,2023-07-19 13:30:00,ACWI,US,98.5999984741211,98.8499984741211,98.44000244140625,98.5999984741211,6198500.0,2024-04-25 09:24:46.597253,1.075362589690524,1.0590531061661508,False,,,,,,,
75,2023-07-20 13:30:00,ACWI,US,98.38999938964844,98.52999877929688,97.79000091552734,97.94000244140625,6185600.0,2024-04-25 09:24:46.597253,1.0681644654115263,1.0603038610237547,False,,,,,,,
76,2023-07-21 13:30:00,ACWI,US,98.26000213623047,98.31999969482422,97.94000244140625,97.98999786376953,2109400.0,2024-04-25 09:24:46.597253,1.068709731209673,1.0615546141404748,False,,,,,,,
77,2023-07-24 13:30:00,ACWI,US,98.0999984741211,98.5,97.95999908447266,98.33999633789062,3472400.0,2024-04-25 09:24:46.597253,1.0725269246310032,1.062805364015945,True,,,,,,,
78,2023-07-25 13:30:00,ACWI,US,98.38999938964844,98.87000274658203,98.37999725341797,98.66000366210938,4697300.0,2024-04-25 09:24:46.597253,1.0760170251403063,1.0640561042154746,True,78.0,1.0640561042154746,-91 days +00:00:00,0.05301854664085526,-0.11761873057205952,False,True
79,2023-07-26 13:30:00,ACWI,US,98.30000305175781,99.05999755859375,98.30000305175781,98.79000091552734,3511300.0,2024-04-25 09:24:46.597253,1.0774348160657787,1.0643069475700149,False,,,,,,,
80,2023-07-27 13:30:00,ACWI,US,99.52999877929688,99.52999877929688,97.98999786376953,98.16999816894531,3035900.0,2024-04-25 09:24:46.597253,1.070672871141868,1.0633243733725166,False,,,,,,,
81,2023-07-28 13:30:00,ACWI,US,98.98999786376953,99.4000015258789,98.86000061035156,99.19999694824219,4202600.0,2024-04-25 09:24:46.597253,1.0819063617283153,1.0623417906710078,False,,,,,,,
82,2023-07-31 13:30:00,ACWI,US,99.30000305175781,99.51000213623047,99.1500015258789,99.38999938964844,2951900.0,2024-04-25 09:24:46.597253,1.08397858810357,1.0613592047081002,False,,,,,,,
83,2023-08-01 13:30:00,ACWI,US,98.83000183105469,99.01000213623047,98.52999877929688,98.69999694824219,3209200.0,2024-04-25 09:24:46.597253,1.0764532044953932,1.0603766172791305,False,,,,,,,
84,2023-08-02 13:30:00,ACWI,US,97.76000213623047,97.83000183105469,96.91999816894531,97.06999969482422,5789100.0,2024-04-25 09:24:46.597253,1.0586759418711544,1.0593940290781503,False,,,,,,,
85,2023-08-03 13:30:00,ACWI,US,96.55000305175781,97.19000244140625,96.4800033569336,96.83999633789062,5379100.0,2024-04-25 09:24:46.597253,1.056167452932237,1.058411440408091,False,,,,,,,
86,2023-08-04 13:30:00,ACWI,US,97.20999908447266,97.79000091552734,96.52999877929688,96.63999938964844,2931100.0,2024-04-25 09:24:46.597253,1.0539862233224984,1.0574288514118233,False,,,,,,,
87,2023-08-07 13:30:00,ACWI,US,97.08000183105469,97.33000183105469,96.73999786376953,97.29000091552734,1602700.0,2024-04-25 09:24:46.597253,1.0610753443670125,1.0564462621720676,False,,,,,,,
88,2023-08-08 13:30:00,ACWI,US,96.45999908447266,96.83000183105469,95.9800033569336,96.7300033569336,2672500.0,2024-04-25 09:24:46.597253,1.054967834892884,1.0554636727430189,False,,,,,,,
89,2023-08-09 13:30:00,ACWI,US,96.88999938964844,96.9000015258789,96.13999938964844,96.31999969482422,1622300.0,2024-04-25 09:24:46.597253,1.0504962060217713,1.0544810831676203,False,,,,,,,
90,2023-08-10 13:30:00,ACWI,US,97.01000213623047,97.69999694824219,96.2699966430664,96.47000122070312,3729100.0,2024-04-25 09:24:46.597253,1.0521321698333632,1.0534984934792164,False,,,,,,,
91,2023-08-10 15:57:13,ACWI,US,97.01000213623047,97.69999694824219,96.78500366210938,96.8499984741211,863290.0,2023-08-10 17:57:27.170722,1.0562765393752966,1.0525159037036897,False,,,,,,,
92,2023-08-11 13:30:00,ACWI,US,95.91999816894531,96.38999938964844,95.80000305175781,96.11000061035156,912800.0,2024-04-25 09:24:46.597253,1.0482058899689732,1.0515333138630416,False,,,,,,,
93,2023-08-14 13:30:00,ACWI,US,95.62999725341797,96.30000305175781,95.5,96.30000305175781,3811000.0,2024-04-25 09:24:46.597253,1.0502781163442279,1.0505507239782266,False,,,,,,,
94,2023-08-15 13:30:00,ACWI,US,95.86000061035156,95.87999725341797,94.9800033569336,95.12000274658203,4823700.0,2024-04-25 09:24:46.597253,1.0374086619461886,1.049568134067972,False,,,,,,,
95,2023-08-16 13:30:00,ACWI,US,94.88999938964844,95.2699966430664,94.37000274658203,94.38999938964844,1946600.0,2024-04-25 09:24:46.597253,1.029447015774349,1.048585544150073,False,,,,,,,
96,2023-08-17 13:30:00,ACWI,US,94.75,94.83000183105469,93.66000366210938,93.7699966430664,2662700.0,2024-04-25 09:24:46.597253,1.0226850708504382,1.0476029542388845,False,,,,,,,
97,2023-08-18 13:30:00,ACWI,US,93.05000305175781,93.94000244140625,93.0199966430664,93.7300033569336,2441400.0,2024-04-25 09:24:46.597253,1.0222488914953514,1.04662036434388,False,,,,,,,
98,2023-08-18 13:44:20,ACWI,US,94.75,93.30999755859375,93.04000091552734,93.23999786376953,300554.0,2023-08-18 15:44:57.064314,1.016904737496913,1.0456377744685506,False,,,,,,,
99,2023-08-21 13:30:00,ACWI,US,93.98999786376953,94.37000274658203,93.51000213623047,94.22000122070312,1641600.0,2024-04-25 09:24:46.597253,1.0275929622852136,1.0446551846106154,False,,,,,,,
100,2023-08-22 13:30:00,ACWI,US,94.66000366210938,94.66000366210938,93.91000366210938,94.01000213623047,1550800.0,2024-04-25 09:24:46.597253,1.0253026462324155,1.043672594760969,False,,,,,,,
101,2023-08-23 13:30:00,ACWI,US,94.3499984741211,95.26000213623047,94.30999755859375,95.12000274658203,3203100.0,2024-04-25 09:24:46.597253,1.0374086619461886,1.042690004906385,False,,,,,,,
102,2023-08-24 13:30:00,ACWI,US,95.22000122070312,95.37999725341797,93.88999938964844,93.91000366210938,1937400.0,2024-04-25 09:24:46.597253,1.0242120314275462,1.041707415029165,False,,,,,,,
103,2023-08-25 13:30:00,ACWI,US,94.26000213623047,94.7699966430664,93.48999786376953,94.4800033569336,2030800.0,2024-04-25 09:24:46.597253,1.0304286273447345,1.0407248251095043,False,,,,,,,
104,2023-08-28 13:30:00,ACWI,US,95.0199966430664,95.33999633789062,94.88999938964844,95.20999908447266,2006900.0,2024-04-25 09:24:46.597253,1.0383901903079982,1.0397422351205163,False,,,,,,,
105,2023-08-29 13:30:00,ACWI,US,95.11000061035156,96.61000061035156,95.0999984741211,96.55999755859375,2711500.0,2024-04-25 09:24:46.597253,1.0531136981951728,1.0387596450265772,False,,,,,,,
106,2023-08-30 13:30:00,ACWI,US,96.62999725341797,96.97000122070312,96.43000030517578,96.80000305175781,1707600.0,2024-04-25 09:24:46.597253,1.05573127357715,1.037777054781424,False,,,,,,,
107,2023-08-31 13:30:00,ACWI,US,96.80000305175781,96.98999786376953,96.44000244140625,96.5,3860900.0,2024-04-25 09:24:46.597253,1.0524593459539664,1.0367944643302753,False,,,,,,,
108,2023-09-01 13:30:00,ACWI,US,97.23999786376953,97.38999938964844,96.5,96.7699966430664,2337800.0,2024-04-25 09:24:46.597253,1.0554040142479708,1.03581187361054,False,,,,,,,
109,2023-09-05 13:30:00,ACWI,US,96.58999633789062,96.62999725341797,96.20999908447266,96.20999908447266,2095100.0,2024-04-25 09:24:46.597253,1.0492965047738425,1.0348292825513645,False,,,,,,,
110,2023-09-06 13:30:00,ACWI,US,96.06999969482422,96.1500015258789,95.23999786376953,95.6500015258789,1371400.0,2024-04-25 09:24:46.597253,1.043188995299714,1.0338466910871462,False,,,,,,,
111,2023-09-07 13:30:00,ACWI,US,95.06999969482422,95.41000366210938,94.9000015258789,95.29000091552734,1748700.0,2024-04-25 09:24:46.597253,1.039262715435324,1.0328640991642053,False,,,,,,,
112,2023-09-08 13:30:00,ACWI,US,95.31999969482422,95.6500015258789,95.19000244140625,95.33000183105469,1110400.0,2024-04-25 09:24:46.597253,1.039698977998987,1.0318815067411136,False,,,,,,,
113,2023-09-11 13:30:00,ACWI,US,96.08000183105469,96.16999816894531,95.77999877929688,96.1500015258789,1015800.0,2024-04-25 09:24:46.597253,1.0486421525326362,1.0308989137877287,False,,,,,,,
114,2023-09-12 13:30:00,ACWI,US,95.7699966430664,96.16999816894531,95.6500015258789,95.69000244140625,1073700.0,2024-04-25 09:24:46.597253,1.043625257863377,1.029916320294655,False,,,,,,,
115,2023-09-13 13:30:00,ACWI,US,95.69999694824219,95.95999908447266,95.47000122070312,95.72000122070312,2860200.0,2024-04-25 09:24:46.597253,1.04395243398398,1.0289337263036764,False,,,,,,,
116,2023-09-14 13:30:00,ACWI,US,96.3499984741211,96.7300033569336,96.08000183105469,96.5999984741211,1336300.0,2024-04-25 09:24:46.597253,1.0535499607588357,1.0279511318813155,False,,,,,,,
117,2023-09-15 13:30:00,ACWI,US,96.47000122070312,96.51000213623047,95.72000122070312,95.81999969482422,4235400.0,2024-04-25 09:24:46.597253,1.0450430487888491,1.0269685371047172,False,,,,,,,
118,2023-09-18 13:30:00,ACWI,US,95.5999984741211,95.91999816894531,95.4800033569336,95.72000122070312,616000.0,2024-04-25 09:24:46.597253,1.04395243398398,1.025985942059501,False,,,,,,,
119,2023-09-19 13:30:00,ACWI,US,95.56999969482422,95.72000122070312,95.05999755859375,95.51000213623047,1716600.0,2024-04-25 09:24:46.597253,1.0416621179311818,1.0250033468176187,False,,,,,,,
120,2023-09-20 13:30:00,ACWI,US,95.81999969482422,96.0199966430664,94.8499984741211,94.88999938964844,1121300.0,2024-04-25 09:24:46.597253,1.034900173007271,1.0240207514378714,False,,,,,,,
121,2023-09-21 13:30:00,ACWI,US,94.05999755859375,94.1500015258789,93.25,93.31999969482422,2613600.0,2024-04-25 09:24:46.597253,1.0177772626242387,1.0230381559688106,False,,,,,,,
122,2023-09-22 13:30:00,ACWI,US,93.70999908447266,93.97000122070312,93.20999908447266,93.26000213623047,1521300.0,2024-04-25 09:24:46.597253,1.0171229103830324,1.0220555604508543,False,,,,,,,
123,2023-09-25 13:30:00,ACWI,US,92.80999755859375,93.38999938964844,92.75,93.37999725341797,1647100.0,2024-04-25 09:24:46.597253,1.018431614865445,1.0210729649165502,False,,,,,,,
124,2023-09-26 13:30:00,ACWI,US,92.69999694824219,92.87999725341797,91.9000015258789,92.0199966430664,4868200.0,2024-04-25 09:24:46.597253,1.0035990205352108,1.020090369395091,False,,,,,,,
125,2023-09-27 13:30:00,ACWI,US,92.37999725341797,92.45999908447266,91.31999969482422,92.05999755859375,2563100.0,2024-04-25 09:24:46.597253,1.0040352830988737,1.0191077739158318,False,,,,,,,
126,2023-09-28 13:30:00,ACWI,US,91.98999786376953,92.94000244140625,91.81999969482422,92.62999725341797,2619000.0,2024-04-25 09:24:46.597253,1.010251879016062,1.0181251785065775,False,,,,,,,
127,2023-09-29 13:30:00,ACWI,US,93.44999694824219,93.44999694824219,92.16000366210938,92.37000274658203,2476000.0,2024-04-25 09:24:46.597253,1.007416297165117,1.0171425831948628,False,,,,,,,
128,2023-10-02 13:30:00,ACWI,US,92.1500015258789,92.29000091552734,91.48999786376953,91.95999908447266,1748700.0,2024-04-25 09:24:46.597253,1.0029446682940044,1.016159988011469,False,,,,,,,
129,2023-10-03 13:30:00,ACWI,US,91.36000061035156,91.63999938964844,90.44000244140625,90.7300033569336,1968800.0,2024-04-25 09:24:46.597253,0.9895299480978187,1.0151773929907273,False,,,,,,,
130,2023-10-04 13:30:00,ACWI,US,90.80000305175781,91.26000213623047,90.3499984741211,91.12000274658203,1850900.0,2024-04-25 09:24:46.597253,0.9937834040828118,1.014194798167857,False,,,,,,,
131,2023-10-05 13:30:00,ACWI,US,91.25,91.5,90.69000244140625,91.3499984741211,8876300.0,2024-04-25 09:24:46.597253,0.9962918098131535,1.0132122035661009,False,,,,,,,
132,2023-10-06 13:30:00,ACWI,US,90.98999786376953,92.76000213623047,90.63999938964844,92.4800033569336,5040300.0,2024-04-25 09:24:46.597253,1.008615998413046,1.0122296091941436,False,,,,,,,
